run_number,fill_number,duration,start_time,end_time,delivered_lumi,recorded_lumi,l1_triggers_counter,l1_hlt_mode_stripped,hlt_key,initial_prescale_index,stable_beam
297046,5839,3261,2017-06-16 19:16:42,2017-06-16 20:11:03,19.995273,16.998525,163153041,collisions2017/v106,/cdaq/physics/Run2017/2e34/v1.1.1/HLT/V2,0,true
297047,5839,710,2017-06-16 20:15:06,2017-06-16 20:26:56,6.220637,4.208727,26586260,collisions2017/v106,/cdaq/physics/Run2017/2e34/v1.1.1/HLT/V2,0,true
297048,5839,384,2017-06-16 20:30:26,2017-06-16 20:36:50,4.022623,2.177207,11196794,collisions2017/v106,/cdaq/physics/Run2017/2e34/v1.1.1/HLT/V2,6,true
297049,5839,397,2017-06-16 20:40:28,2017-06-16 20:47:05,3.971705,2.21448,11210033,collisions2017/v106,/cdaq/physics/Run2017/2e34/v1.1.1/HLT/V2,6,true
297050,5839,18444,2017-06-16 20:50:33,2017-06-17 01:57:57,106.148066,103.19148,900142261,collisions2017/v106,/cdaq/physics/Run2017/2e34/v1.1.1/HLT/V2,6,true
297051,5839,2788,2017-06-17 02:02:00,2017-06-17 02:48:28,0.0,0.0,2908857,cosmics2017/v196,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297052,5840,201,2017-06-17 02:57:18,2017-06-17 03:00:39,0.0,0.0,125116,circulating2017/v48,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297053,5840,5924,2017-06-17 03:03:27,2017-06-17 04:42:11,0.0,0.0,5621170,circulating2017/v48,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297054,5840,109,2017-06-17 04:46:17,2017-06-17 04:48:06,0.0,0.0,16,collisions2017/v106,/cdaq/physics/Run2017/2e34/v1.1.1/HLT/V2,3,false
297055,5840,156,2017-06-17 04:50:12,2017-06-17 04:52:48,0.0,0.0,0,collisions2017/v106,/cdaq/physics/Run2017/2e34/v1.1.1/HLT/V2,0,false
297056,5840,4787,2017-06-17 04:55:17,2017-06-17 06:15:04,33.057809,28.478982,278684617,collisions2017/v106,/cdaq/physics/Run2017/2e34/v1.1.1/HLT/V2,0,true
297057,5840,21382,2017-06-17 06:17:29,2017-06-17 12:13:51,120.133797,116.49517,1034828214,collisions2017/v106,/cdaq/physics/Run2017/2e34/v1.1.1/HLT/V2,3,true
297059,5841,318,2017-06-17 12:26:14,2017-06-17 12:31:32,0.0,0.0,16,cosmics2017/v196,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297060,5841,239,2017-06-17 12:32:21,2017-06-17 12:36:20,0.0,0.0,16,cosmics2017/v196,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297061,5841,193,2017-06-17 12:37:07,2017-06-17 12:40:20,0.0,0.0,129241,cosmics2017/v196,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297062,5841,254,2017-06-17 12:43:13,2017-06-17 12:47:27,0.0,0.0,0,collisions2017/v108,/cdaq/physics/Run2017/2e34/v1.1.2/HLT/V1,0,false
297063,5841,82,2017-06-17 12:49:35,2017-06-17 12:50:57,0.0,0.0,0,collisions2017/v108,/cdaq/physics/Run2017/2e34/v1.1.2/HLT/V1,3,false
297065,5841,1072,2017-06-17 12:52:27,2017-06-17 13:10:19,0.0,0.0,728697,collisions2017/v108,/cdaq/physics/Run2017/2e34/v1.1.2/HLT/V1,3,false
297067,5841,385,2017-06-17 13:14:19,2017-06-17 13:20:44,0.0,0.0,295265,collisions2017/v109,/cdaq/physics/Run2017/2e34/v1.1.2/HLT/V1,0,false
297068,5841,395,2017-06-17 13:23:12,2017-06-17 13:29:47,0.0,0.0,778861,collisions2017/v109,/cdaq/physics/Run2017/2e34/v1.1.2/HLT/V1,3,false
297069,5841,287,2017-06-17 13:31:16,2017-06-17 13:36:03,0.0,0.0,243591,circulating2017/v48,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297070,5841,135,2017-06-17 13:48:13,2017-06-17 13:50:28,0.0,0.0,16,circulating2017/v48,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297071,5841,102,2017-06-17 13:52:02,2017-06-17 13:53:44,0.0,0.0,0,circulating2017/v48,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297072,5841,1479,2017-06-17 13:56:14,2017-06-17 14:20:53,0.0,0.0,1412602,circulating2017/v48,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297074,5841,8362,2017-06-17 14:36:18,2017-06-17 16:55:40,0.0,0.0,7409305,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297093,5841,3310,2017-06-17 16:58:26,2017-06-17 17:53:36,0.0,0.0,3056907,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297094,5842,927,2017-06-17 17:55:27,2017-06-17 18:10:54,0.0,0.0,819770,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297096,5842,2661,2017-06-17 18:20:29,2017-06-17 19:04:50,0.0,0.0,2481553,circulating2017/v48,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297098,5842,89,2017-06-17 19:12:02,2017-06-17 19:13:31,0.0,0.0,0,collisions2017/v109,/cdaq/physics/Run2017/2e34/v1.1.2/HLT/V1,0,false
297099,5842,1482,2017-06-17 19:14:12,2017-06-17 19:38:54,10.348704,7.417442,78397911,collisions2017/v109,/cdaq/physics/Run2017/2e34/v1.1.2/HLT/V1,0,true
297100,5842,8861,2017-06-17 19:40:28,2017-06-17 22:08:09,77.664475,71.440761,653833776,collisions2017/v109,/cdaq/physics/Run2017/2e34/v1.1.2/HLT/V1,3,true
297101,5842,26506,2017-06-17 22:11:09,2017-06-18 05:32:55,165.947766,161.861867,1459057286,collisions2017/v109,/cdaq/physics/Run2017/2e34/v1.1.2/HLT/V1,3,true
297102,5843,223,2017-06-18 05:37:56,2017-06-18 05:41:39,0.0,0.0,16,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297103,5843,9886,2017-06-18 05:43:06,2017-06-18 08:27:52,0.0,0.0,11311879,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297104,5843,7559,2017-06-18 08:35:12,2017-06-18 10:41:11,0.0,0.0,9588362,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297106,5845,160,2017-06-18 10:47:09,2017-06-18 10:49:49,0.0,0.0,103569,circulating2017/v48,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297107,5845,1187,2017-06-18 10:52:15,2017-06-18 11:12:02,0.0,0.0,855851,collisions2017/v111,/cdaq/physics/Run2017/2e34/v1.1.3/HLT/V1,3,false
297108,5845,4137,2017-06-18 11:14:04,2017-06-18 12:23:01,0.0,0.0,3988583,circulating2017/v48,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297109,5845,144,2017-06-18 12:26:59,2017-06-18 12:29:23,0.0,0.0,64,collisions2017/v111,/cdaq/physics/Run2017/2e34/v1.1.3/HLT/V1,0,false
297110,5845,94,2017-06-18 12:30:55,2017-06-18 12:32:29,0.0,0.0,16,collisions2017/v111,/cdaq/physics/Run2017/2e34/v1.1.3/HLT/V1,0,false
297111,5845,72,2017-06-18 12:34:08,2017-06-18 12:35:20,0.0,0.0,16,collisions2017/v111,/cdaq/physics/Run2017/2e34/v1.1.3/HLT/V1,0,false
297112,5845,112,2017-06-18 12:37:27,2017-06-18 12:39:19,1.63101,0.0,766,collisions2017/v111,/cdaq/physics/Run2017/2e34/v1.1.3/HLT/V1,3,false
297113,5845,5741,2017-06-18 12:42:17,2017-06-18 14:17:58,56.934517,50.776773,449459099,collisions2017/v111,/cdaq/physics/Run2017/2e34/v1.1.3/HLT/V1,3,true
297114,5845,4052,2017-06-18 14:20:12,2017-06-18 15:27:44,34.295133,32.370664,275573242,collisions2017/v111,/cdaq/physics/Run2017/2e34/v1.1.3/HLT/V1,3,true
297115,5845,81,2017-06-18 15:31:22,2017-06-18 15:32:43,0.0,0.0,0,collisions2017/v111,/cdaq/physics/Run2017/2e34/v1.1.3/HLT/V1,3,false
297116,5845,106,2017-06-18 15:33:18,2017-06-18 15:35:04,0.0,0.0,41176,collisions2017/v111,/cdaq/physics/Run2017/2e34/v1.1.3/HLT/V1,3,false
297117,5845,7046,2017-06-18 15:37:48,2017-06-18 17:35:14,0.0,0.0,8166822,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297118,5846,11804,2017-06-18 17:38:47,2017-06-18 20:55:31,0.0,0.0,12808195,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297119,5846,34514,2017-06-18 20:58:34,2017-06-19 06:33:48,0.0,0.0,35278256,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297120,5846,313,2017-06-19 06:34:34,2017-06-19 06:39:47,0.0,0.0,256044,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297121,5846,988,2017-06-19 06:42:42,2017-06-19 06:59:10,0.0,0.0,934641,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297122,,195,2017-06-19 07:11:39,2017-06-19 07:14:54,,,,cosmics2017/v197,,,false
297123,5846,670,2017-06-19 07:15:49,2017-06-19 07:26:59,0.0,0.0,622544,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297124,5846,3155,2017-06-19 07:28:14,2017-06-19 08:20:49,0.0,0.0,3092125,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297125,5846,2864,2017-06-19 08:30:38,2017-06-19 09:18:22,0.0,0.0,2783988,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297127,5846,1597,2017-06-19 09:21:23,2017-06-19 09:48:00,0.0,0.0,1455922,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297129,5846,185,2017-06-19 09:50:07,2017-06-19 09:53:12,0.0,0.0,132044,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297130,5846,2501,2017-06-19 09:55:18,2017-06-19 10:36:59,0.0,0.0,2211216,cosmics2017/v197,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297138,5846,1571,2017-06-19 11:01:53,2017-06-19 11:28:04,0.0,0.0,1372054,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297139,5846,1132,2017-06-19 11:31:45,2017-06-19 11:50:37,0.0,0.0,1002664,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297141,5846,234,2017-06-19 11:53:25,2017-06-19 11:57:19,0.0,0.0,184940,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297144,5846,2130,2017-06-19 12:00:26,2017-06-19 12:35:56,0.0,0.0,2003992,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297148,5847,989,2017-06-19 12:38:34,2017-06-19 12:55:03,0.0,0.0,904540,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297149,5847,883,2017-06-19 12:58:43,2017-06-19 13:13:26,0.0,0.0,6031,collisions2017/v113,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V1,0,false
297150,5847,937,2017-06-19 13:17:05,2017-06-19 13:32:42,0.0,0.0,5529664,collisions2017/v113,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V1,0,false
297154,5847,480,2017-06-19 13:47:52,2017-06-19 13:55:52,0.0,0.0,358365,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297155,5847,210,2017-06-19 14:06:38,2017-06-19 14:10:08,0.0,0.0,0,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297156,5847,540,2017-06-19 14:10:55,2017-06-19 14:19:55,0.0,0.0,402865,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297158,5847,755,2017-06-19 14:25:35,2017-06-19 14:38:10,0.0,0.0,497705,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297160,5847,660,2017-06-19 14:54:54,2017-06-19 15:05:54,0.0,0.0,421217,collisions2017/v113,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V1,0,false
297161,5847,1989,2017-06-19 15:09:31,2017-06-19 15:42:40,0.0,0.0,1301162,collisions2017/v113,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V1,0,false
297162,5848,674,2017-06-19 15:43:32,2017-06-19 15:54:46,0.0,0.0,138039,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,0,false
297163,5848,213,2017-06-19 15:57:29,2017-06-19 16:01:02,0.0,0.0,33245,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,0,false
297164,5848,798,2017-06-19 16:05:11,2017-06-19 16:18:29,0.0,0.0,649990,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297166,5848,249,2017-06-19 16:26:58,2017-06-19 16:31:07,0.0,0.0,81825,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297167,5848,3814,2017-06-19 16:33:02,2017-06-19 17:36:36,0.0,0.0,3225354,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297168,5848,1344,2017-06-19 17:39:59,2017-06-19 18:02:23,7.816191,3.809674,33425700,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,0,true
297169,5848,349,2017-06-19 18:05:49,2017-06-19 18:11:38,4.767324,2.055788,18335615,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297170,5848,199,2017-06-19 18:15:08,2017-06-19 18:18:27,4.350373,1.260706,12161741,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297171,5848,1647,2017-06-19 18:22:00,2017-06-19 18:49:27,18.29252,14.267617,122336324,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297172,5848,111,2017-06-19 18:53:05,2017-06-19 18:54:56,1.375211,0.0,14,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297173,5848,83,2017-06-19 18:55:46,2017-06-19 18:57:09,2.05457,0.0,14,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297174,5848,79,2017-06-19 18:59:14,2017-06-19 19:00:33,2.49727,0.0,16,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297175,5848,1879,2017-06-19 19:03:34,2017-06-19 19:34:53,18.898727,15.576984,127840410,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297176,5848,4938,2017-06-19 19:37:30,2017-06-19 20:59:48,46.257359,42.190117,322551632,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,0,true
297177,5848,3725,2017-06-19 21:03:20,2017-06-19 22:05:25,32.683547,29.989102,235794854,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297178,5848,32151,2017-06-19 22:08:14,2017-06-20 07:04:05,206.145156,200.281047,1551875437,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297179,5848,2218,2017-06-20 07:08:20,2017-06-20 07:45:18,11.625563,9.716563,86142022,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297180,5848,3041,2017-06-20 07:48:56,2017-06-20 08:39:37,15.044031,13.657313,108414018,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297181,5848,1815,2017-06-20 08:43:09,2017-06-20 09:13:24,7.260563,6.601,54666920,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297182,5848,2668,2017-06-20 09:20:06,2017-06-20 10:04:34,0.0,0.0,85316538,collisions2017/v114,/cdaq/physics/Run2017/2e34/v1.1.4/HLT/V3,4,true
297185,5849,185,2017-06-20 10:21:14,2017-06-20 10:24:19,0.0,0.0,166620,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297186,5849,796,2017-06-20 10:26:40,2017-06-20 10:39:56,0.0,0.0,850558,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297187,5849,867,2017-06-20 10:47:21,2017-06-20 11:01:48,0.0,0.0,819219,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297190,5849,687,2017-06-20 11:04:47,2017-06-20 11:16:14,0.0,0.0,631595,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297191,5849,392,2017-06-20 11:18:00,2017-06-20 11:24:32,0.0,0.0,339146,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297199,5849,1088,2017-06-20 11:46:12,2017-06-20 12:04:20,0.0,0.0,668785,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,0,false
297200,5849,1326,2017-06-20 12:05:25,2017-06-20 12:27:31,0.0,0.0,1419161,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,0,false
297201,5849,493,2017-06-20 12:29:14,2017-06-20 12:37:27,0.0,0.0,463093,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297203,5849,325,2017-06-20 12:47:05,2017-06-20 12:52:30,0.0,0.0,6672,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297204,5849,252,2017-06-20 12:54:42,2017-06-20 12:58:54,0.0,0.0,14303,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297207,5849,425,2017-06-20 13:00:42,2017-06-20 13:07:47,0.0,0.0,614312,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297209,5849,91,2017-06-20 13:10:47,2017-06-20 13:12:18,0.0,0.0,73090,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,0,false
297211,5849,1785,2017-06-20 13:18:45,2017-06-20 13:48:30,15.393632,11.014802,84909602,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,0,true
297215,5849,1138,2017-06-20 13:51:59,2017-06-20 14:10:57,13.797314,11.801756,76123961,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,3,true
297218,5849,604,2017-06-20 14:13:17,2017-06-20 14:23:21,6.860747,3.374579,25780822,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,3,true
297219,5849,61521,2017-06-20 14:25:10,2017-06-21 07:30:31,442.058237,426.882195,3516048913,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,4,true
297224,5849,3253,2017-06-21 07:51:35,2017-06-21 08:45:48,14.098258,12.90886,109289664,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,0,true
297225,5849,615,2017-06-21 08:48:12,2017-06-21 08:58:27,2.93164,2.164636,19389256,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,5,true
297227,5849,6270,2017-06-21 09:00:42,2017-06-21 10:45:12,23.481328,22.773964,194887141,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,0,true
297228,5849,119,2017-06-21 10:47:20,2017-06-21 10:49:19,0.0,0.0,1679535,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,5,true
297229,5849,2627,2017-06-21 10:52:18,2017-06-21 11:36:05,0.0,0.0,72733641,collisions2017/v115,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,5,true
297230,5850,463,2017-06-21 11:40:59,2017-06-21 11:48:42,0.0,0.0,508086,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297231,5850,2207,2017-06-21 11:56:24,2017-06-21 12:33:11,0.0,0.0,2409685,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297260,5850,2585,2017-06-21 13:29:05,2017-06-21 14:12:10,0.0,0.0,1703832,collisions2017/v116,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V4,0,false
297264,5850,279,2017-06-21 14:12:58,2017-06-21 14:17:37,0.0,0.0,92479,collisions2017/v116,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V4,0,false
297265,5850,1991,2017-06-21 14:20:51,2017-06-21 14:54:02,0.0,0.0,2117774,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297266,5850,3430,2017-06-21 14:55:58,2017-06-21 15:53:08,0.0,0.0,3629871,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297268,5851,1473,2017-06-21 15:54:59,2017-06-21 16:19:32,0.0,0.0,1444244,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,0,false
297271,5852,4457,2017-06-21 16:22:17,2017-06-21 17:36:34,0.0,0.0,4694801,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297273,5853,204,2017-06-21 17:45:48,2017-06-21 17:49:12,0.0,0.0,47872,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297275,5853,555,2017-06-21 17:51:11,2017-06-21 18:00:26,0.0,0.0,48590,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297276,5853,11052,2017-06-21 18:04:09,2017-06-21 21:08:21,0.0,0.0,11198714,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297277,5856,65,2017-06-21 21:12:49,2017-06-21 21:13:54,0.0,0.0,,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,,false
297278,5856,4979,2017-06-21 21:17:12,2017-06-21 22:40:11,0.0,0.0,4848281,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297280,5856,4955,2017-06-21 22:46:59,2017-06-22 00:09:34,0.0,0.0,5071325,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297281,5856,1805,2017-06-22 00:15:40,2017-06-22 00:45:45,19.220373,12.349688,84583722,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,0,true
297282,5856,411,2017-06-22 00:49:15,2017-06-22 00:56:06,8.141982,4.295696,27071029,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,9,true
297283,5856,417,2017-06-22 00:59:42,2017-06-22 01:06:39,8.019434,4.15627,25259072,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,9,true
297284,5856,413,2017-06-22 01:10:09,2017-06-22 01:17:02,7.913359,4.267697,24934940,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,9,true
297285,5856,506,2017-06-22 01:20:32,2017-06-22 01:28:58,10.433883,3.909229,20742271,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,9,true
297286,5856,536,2017-06-22 01:36:24,2017-06-22 01:45:20,9.146438,5.308803,37161496,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,4,true
297287,5856,404,2017-06-22 01:48:50,2017-06-22 01:55:34,7.568273,3.980227,21115850,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,9,true
297288,5856,402,2017-06-22 01:59:06,2017-06-22 02:05:48,8.334602,3.836863,19964828,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,9,true
297289,5856,391,2017-06-22 02:10:33,2017-06-22 02:17:04,7.08043,3.789953,19218180,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,9,true
297290,5856,386,2017-06-22 02:20:35,2017-06-22 02:27:01,7.019266,3.689301,18381792,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,9,true
297291,5856,448,2017-06-22 02:30:33,2017-06-22 02:38:01,7.501078,4.192852,22154155,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,9,true
297292,5856,17512,2017-06-22 02:41:33,2017-06-22 07:33:25,186.192945,170.953445,1331620851,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,4,true
297293,5856,3400,2017-06-22 07:40:37,2017-06-22 08:37:17,34.185406,27.888922,223833420,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,5,true
297296,5856,11508,2017-06-22 08:46:01,2017-06-22 11:57:49,93.123875,85.777234,689040105,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,5,true
297308,5856,1940,2017-06-22 12:05:48,2017-06-22 12:38:08,10.866313,9.582,90515690,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,6,true
297316,5856,1745,2017-06-22 12:40:21,2017-06-22 13:09:26,0.0,0.0,86232596,collisions2017/v117,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V1,6,true
297317,5856,166,2017-06-22 13:13:02,2017-06-22 13:15:48,0.0,0.0,193454,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297318,5857,200,2017-06-22 13:19:07,2017-06-22 13:22:27,0.0,0.0,221972,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297320,5857,235,2017-06-22 13:46:21,2017-06-22 13:50:16,0.0,0.0,210955,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297323,5857,97,2017-06-22 14:01:47,2017-06-22 14:03:24,0.0,0.0,,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,,false
297324,5857,138,2017-06-22 14:05:33,2017-06-22 14:07:51,0.0,0.0,512,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297326,5857,104,2017-06-22 14:12:22,2017-06-22 14:14:06,0.0,0.0,45713,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297327,5857,5190,2017-06-22 14:17:25,2017-06-22 15:43:55,0.0,0.0,6391150,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297330,5857,1497,2017-06-22 15:46:55,2017-06-22 16:11:52,0.0,0.0,1739011,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297336,5857,1174,2017-06-22 16:15:00,2017-06-22 16:34:34,0.0,0.0,1312645,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
